movie_id,title,release_date,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
1072,Last Star,01-Jan-1995,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1073,The Star,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1074,Hidden City,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1075,Rise of Mountain,01-Jan-1995,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1076,Return of Mountain,01-Jan-1995,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1077,Rise of Sky 2,01-Jan-1995,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1078,Lost Mountain,01-Jan-1995,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1079,Rise of City 4,01-Jan-1995,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1080,Return of Gate,01-Jan-1995,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1081,Hidden City 2,01-Jan-1995,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1082,Lost Star,01-Jan-1995,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1083,Last Moon,01-Jan-1995,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1084,Last Fire,01-Jan-1995,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
1085,Return of Sun,01-Jan-1995,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1086,Silent Gate,01-Jan-1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1087,Lost Sky,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1088,Rise of Forest,01-Jan-1995,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1089,Dark Fire,01-Jan-1995,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
1090,Fall of City,01-Jan-1995,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1091,The Forest,01-Jan-1995,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1092,Hidden Journey,01-Jan-1995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1093,Last Sky,01-Jan-1995,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1094,Hidden Light,01-Jan-1995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1095,Return of Gate,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1096,Rise of Star,01-Jan-1995,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1097,Return of Shadow,01-Jan-1995,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1098,Last River,01-Jan-1995,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1099,Rise of Shadow 2,01-Jan-1995,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
1100,A Storm,01-Jan-1995,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1101,Dark Night 3,01-Jan-1995,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1102,Silent Moon,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1103,Dark Light,01-Jan-1995,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1104,Hidden War,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1105,A Journey,01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1106,Last Love,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1107,A Gate,01-Jan-1995,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1108,Dark Night,01-Jan-1995,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1109,Lost Shadow,01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1110,Hidden Mountain,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1111,Dark Night,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1112,Dark Night,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1113,Rise of Dream 3,01-Jan-1995,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1114,Lost Ocean,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1115,Fall of Fire,01-Jan-1995,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1116,The Moon,01-Jan-1995,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1117,Silent City,01-Jan-1995,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1118,Dark Shadow 2,01-Jan-1995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1119,Hidden Mountain,01-Jan-1995,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1120,The Dream,01-Jan-1995,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1121,Fall of Shadow,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1122,A Fire,01-Jan-1995,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1123,Silent Mountain,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1124,Fall of Shadow,01-Jan-1995,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1125,Dark Night,01-Jan-1995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1126,Dark Star,01-Jan-1995,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1127,The Love,01-Jan-1995,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1128,Fall of War,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1129,Hidden Journey,01-Jan-1995,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1130,A Shadow,01-Jan-1995,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1131,Lost Sun,01-Jan-1995,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1132,Hidden War,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1133,Dark Desert,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1134,Lost Mountain,01-Jan-1995,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1135,Rise of Mountain,01-Jan-1995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1136,Dark Journey,01-Jan-1995,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1137,Lost Forest,01-Jan-1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1138,Hidden City,01-Jan-1995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1139,Return of Night 3,01-Jan-1995,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1140,Rise of City,01-Jan-1995,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1141,Dark Dream 2,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1142,Return of Sky,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1143,A Shadow,01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1144,Dark Ocean,01-Jan-1995,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1145,Fall of Desert,01-Jan-1995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1146,The Sky,01-Jan-1995,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
1147,Dark Light,01-Jan-1995,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1148,Return of Forest,01-Jan-1995,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1149,A Light,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1150,A Fire,01-Jan-1995,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1151,Last Sun,01-Jan-1995,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1152,Silent Forest,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1153,The Night,01-Jan-1995,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
1154,Return of Sky,01-Jan-1995,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1155,Dark Journey,01-Jan-1995,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1156,Last War,01-Jan-1995,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
1157,Fall of Star 3,01-Jan-1995,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1158,Fall of Love 3,01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1159,A War,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1160,Silent Gate 4,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1161,Dark Sky,01-Jan-1995,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1162,Rise of River,01-Jan-1995,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1163,Dark Mountain,01-Jan-1995,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1164,Last Journey,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1165,Return of Shadow,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1166,Lost Moon,01-Jan-1995,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1167,Hidden Storm 4,01-Jan-1995,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1168,Rise of Journey,01-Jan-1995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1169,Silent Journey,01-Jan-1995,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1170,Rise of Love,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1171,Silent Desert,01-Jan-1995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1172,A Storm,01-Jan-1995,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1173,Silent Sky,01-Jan-1995,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1174,Silent Forest,01-Jan-1995,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1175,Last Night,01-Jan-1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1176,Fall of Shadow,01-Jan-1995,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1177,Dark Journey,01-Jan-1995,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1178,Hidden Dream,01-Jan-1995,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1179,Rise of Dream,01-Jan-1995,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1180,Dark Desert,01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1181,The Mountain 4,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
1182,Return of Sky,01-Jan-1995,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1183,Rise of Love,01-Jan-1995,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1184,Fall of Love,01-Jan-1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1185,Dark Star,01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
1186,Rise of River,01-Jan-1995,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1187,Lost Sky,01-Jan-1995,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1188,A Storm,01-Jan-1995,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1189,Last Ocean,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1190,Hidden Fire,01-Jan-1995,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1191,A Mountain,01-Jan-1995,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1192,Last Love 3,01-Jan-1995,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1193,Fall of Dream,01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1194,The Sky 2,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1195,Last City,01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1196,Silent Fire,01-Jan-1995,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
1197,Dark Moon,01-Jan-1995,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
1198,The Forest,01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1199,Hidden Dream,01-Jan-1995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1200,Rise of Ocean,01-Jan-1995,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1201,Silent Star,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1202,Return of Ocean,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1203,A Mountain,01-Jan-1995,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1204,Lost Night 3,01-Jan-1995,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1205,Last Shadow,01-Jan-1995,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,Rise of Fire,01-Jan-1995,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1207,Last Star,01-Jan-1995,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1208,Fall of River,01-Jan-1995,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1209,Silent Journey,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1210,Hidden Forest,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1211,A Mountain,01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1212,Lost Light,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1213,Dark Desert,01-Jan-1995,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1214,The City,01-Jan-1995,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1215,Last Sun 2,01-Jan-1995,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1216,Silent City,01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1217,Return of Shadow,01-Jan-1995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1218,Return of Gate,01-Jan-1995,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1219,The River,01-Jan-1995,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1220,Return of Forest,01-Jan-1995,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1221,Silent Shadow,01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1222,Dark Moon 3,01-Jan-1995,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1223,Silent Moon,01-Jan-1995,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1224,Rise of Star 4,01-Jan-1995,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1225,Last Desert,01-Jan-1995,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1226,The War,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1227,Last Fire,01-Jan-1995,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1228,Lost Forest 3,01-Jan-1995,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1229,A Journey,01-Jan-1995,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1230,Fall of River,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1231,Hidden Desert,01-Jan-1995,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
1232,Return of Gate,01-Jan-1995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1233,Silent Star,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1234,Return of Moon,01-Jan-1995,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1235,Return of Dream 2,01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1236,Hidden Desert,01-Jan-1995,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1237,Last Journey,01-Jan-1995,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
1238,Fall of Ocean,01-Jan-1995,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1239,Hidden Journey,01-Jan-1995,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1240,The Journey,01-Jan-1995,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
1241,Dark River,01-Jan-1995,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1242,Lost Love,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1243,Return of Dream,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1244,The Fire,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
1245,A Desert,01-Jan-1995,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1246,Hidden City,01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1247,A Desert,01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1248,A Fire,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1249,Silent Dream 2,01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1250,Fall of Desert,01-Jan-1995,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1251,Last Sun,01-Jan-1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1252,The Ocean,01-Jan-1995,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1253,Rise of Mountain,01-Jan-1995,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1254,The Storm,01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1255,A Forest,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1256,Return of Shadow,01-Jan-1995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1257,A Light,01-Jan-1995,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1258,Rise of River,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1259,Fall of Love,01-Jan-1995,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1260,A Night,01-Jan-1995,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1261,Fall of Star,01-Jan-1995,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1262,Last Sun,01-Jan-1995,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1263,A Journey,01-Jan-1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1264,Return of Gate 2,01-Jan-1995,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1265,Silent Sky,01-Jan-1995,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
1266,A Star,01-Jan-1995,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1267,Return of Light,01-Jan-1995,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1268,Silent Love,01-Jan-1995,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1269,Silent Sun,01-Jan-1995,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
1270,Return of Light,01-Jan-1995,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1271,The Night 4,01-Jan-1995,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1272,Silent Forest 4,01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
1273,Return of Sky,01-Jan-1995,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1274,Last Sky,01-Jan-1995,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1275,Return of Mountain 4,01-Jan-1995,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
1276,A Sun,01-Jan-1995,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1277,A Love,01-Jan-1995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1278,The Desert,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1279,Hidden Forest,01-Jan-1995,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1280,Last Desert,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1281,Hidden Light,01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1282,Rise of Mountain,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1283,Dark City,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1284,Lost Sky,01-Jan-1995,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1285,Return of Desert 4,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
1286,Silent Night,01-Jan-1995,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1287,Last War 3,01-Jan-1995,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1288,Fall of Journey,01-Jan-1995,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1289,Lost Moon,01-Jan-1995,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1290,Rise of Shadow,01-Jan-1995,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1291,Hidden River,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1292,Silent Gate 3,01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1293,The Light 3,01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1294,The Ocean,01-Jan-1995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1295,A Sky,01-Jan-1995,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1296,Fall of Desert,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1297,Silent Gate,01-Jan-1995,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1298,The War,01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1299,Last Ocean,01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1300,Hidden Mountain,01-Jan-1995,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1301,Last River,01-Jan-1995,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1302,Rise of Storm 4,01-Jan-1995,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1303,Fall of Ocean,01-Jan-1995,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1304,A Journey,01-Jan-1995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1305,Silent City,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1306,Dark Light,01-Jan-1995,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1307,Rise of Dream,01-Jan-1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1308,Rise of River 3,01-Jan-1995,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1309,Rise of Gate,01-Jan-1995,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1310,The Forest 3,01-Jan-1995,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1311,Silent Forest 3,01-Jan-1995,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1312,Return of Mountain,01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1313,The Ocean 4,01-Jan-1995,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
1314,Hidden Mountain,01-Jan-1995,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1315,Return of Forest,01-Jan-1995,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
1316,Return of Light,01-Jan-1995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1317,Hidden Sky,01-Jan-1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1318,Lost Moon,01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1319,Hidden War,01-Jan-1995,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1320,Last Fire,01-Jan-1995,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1321,Return of City,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1322,Lost Fire,01-Jan-1995,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1323,Lost Gate,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1324,Lost Dream,01-Jan-1995,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1325,Hidden Fire,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1326,Return of Night,01-Jan-1995,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1327,Last Light,01-Jan-1995,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1328,Lost Mountain,01-Jan-1995,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
1329,Dark Ocean,01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1330,Dark Storm,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1331,The Moon,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1332,The Dream 4,01-Jan-1995,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1333,Return of Fire,01-Jan-1995,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1334,Return of Journey,01-Jan-1995,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
